Rank,GM,playerId,optaPersonId,Min,Age,Position,firstName,lastName,player,team,teamId,optaTeamId,leagueId,league,week,Touches,PsAtt,Pass%,Ps%InA3rd,Chance,Ast,xA,xG,Goal,Shot,ShotExcBlk,SOG,OnTarget%,Tackle%,Duel%,Aerial%,Recovery,game,date,gameId,oppOptaTeamId,scatterId,scatterExtra
360,1,76lz7mhivihluvwrvf2rmdlnt,421816,8,20,Left Back,Jake,Ruby,J. Ruby,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,8,3,66.7%,66.7%,0,0,0.00,0.04,0,1,0,0,0.0%,0.0%,0.0%,-,0,CAV vs HFX,2020-08-24,7ttg3e5vjj75ni6bxtqwrww7o,15381,76lz7mhivihluvwrvf2rmdlnt:2126244,CAV vs HFX (2020-08-24)
360,1,81ggmgps5zcnafmhlv9f0osiy,425687,13,20,Left Winger,Antony,Caceres,A. Caceres,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,8,5,100.0%,100.0%,0,0,0.01,0.00,0,0,0,0,-,100.0%,100.0%,-,0,FOR vs EDM,2020-08-16,7t5b01x3jsqkkavibyn5aej2s,15377,81ggmgps5zcnafmhlv9f0osiy:2126225,FOR vs EDM (2020-08-16)
360,1,81ggmgps5zcnafmhlv9f0osiy,425687,13,20,Left Midfielder,Antony,Caceres,A. Caceres,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,8,5,100.0%,100.0%,1,1,0.04,0.07,0,1,0,0,0.0%,-,0.0%,-,1,ATO vs EDM,2020-08-23,7tqr229an5mqpjp1qgvl7e0pg,16614,81ggmgps5zcnafmhlv9f0osiy:2126243,ATO vs EDM (2020-08-23)
360,1,41yxh6wtv2lrs3js0y2ir7svd,223135,5,25,Defensive Midfielder,Bruno,Zebie,B. Zebie,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,8,4,100.0%,-,0,0,0.00,0.00,0,0,0,0,-,-,0.0%,-,1,FOR vs CAV,2020-08-14,7st0tt53e4ksjueglfgouulg4,15377,41yxh6wtv2lrs3js0y2ir7svd:2126218,FOR vs CAV (2020-08-14)
360,1,70nre4jhk68koi0istju9v9ey,501440,18,26,Centre Forward,Ibrahima,Sanoh,I. Sanoh,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,8,4,75.0%,0.0%,0,0,0.00,0.04,0,1,1,0,0.0%,-,33.3%,50.0%,3,HFX vs FOR,2020-08-20,7tg0hh0cm7hvex18ezv8bl4pg,15377,70nre4jhk68koi0istju9v9ey:2126238,HFX vs FOR (2020-08-20)
360,1,3noqd54py6sbd1ph9xbj7tkyy,501431,4,19,Left Attacking Midfielder,Solomon Kojo,Antwi,S. Antwi,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,8,1,100.0%,-,0,0,0.00,0.00,0,0,0,0,-,50.0%,60.0%,-,1,ATO vs VAL,2020-08-19,7tdd1uok6zk7bgycge748czdg,16614,3noqd54py6sbd1ph9xbj7tkyy:2126235,ATO vs VAL (2020-08-19)
370,1,ckozved8umsj42boq3tte1byt,39226,7,33,Left Attacking Midfielder,Marcel,de Jong,M. de Jong,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,7,1,0.0%,-,0,0,0.00,0.07,0,2,2,1,50.0%,50.0%,33.3%,0.0%,1,HFX vs PAC,2020-08-15,7t269w4kohpnnx91dmg5bwis4,15376,ckozved8umsj42boq3tte1byt:2126221,HFX vs PAC (2020-08-15)
370,1,db3mtdls95klppptl1n96ezf9,92442,5,30,Second Striker,Kyle,Porter,K. Porter,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,7,4,75.0%,100.0%,0,0,0.01,0.00,0,0,0,0,-,-,33.3%,-,1,Y9 vs VAL,2020-08-22,7tlbzq6emywjn0z9q1pwzwxsk,15378,db3mtdls95klppptl1n96ezf9:2126241,Y9 vs VAL (2020-08-22)
370,1,2bvfol1n1otgzral4w8j0ci22,434685,27,20,Centre Forward,David,Doe,D. Doe,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,7,3,33.3%,100.0%,0,0,0.00,0.00,0,0,0,0,-,-,50.0%,-,0,EDM vs CAV,2020-08-21,7tigxj35sgqjbet0qxe22v21g,15381,2bvfol1n1otgzral4w8j0ci22:2126240,EDM vs CAV (2020-08-21)
370,1,76lz7mhivihluvwrvf2rmdlnt,421816,4,20,Right Back,Jake,Ruby,J. Ruby,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,7,4,25.0%,0.0%,0,0,0.00,0.00,0,0,0,0,-,100.0%,100.0%,100.0%,1,HFX vs FOR,2020-08-20,7tg0hh0cm7hvex18ezv8bl4pg,15377,76lz7mhivihluvwrvf2rmdlnt:2126238,HFX vs FOR (2020-08-20)
370,1,81ggmgps5zcnafmhlv9f0osiy,425687,12,20,Right Attacking Midfielder,Antony,Caceres,A. Caceres,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,7,2,50.0%,0.0%,0,0,0.00,0.00,0,0,0,0,-,100.0%,66.7%,-,1,EDM vs CAV,2020-08-21,7tigxj35sgqjbet0qxe22v21g,15381,81ggmgps5zcnafmhlv9f0osiy:2126240,EDM vs CAV (2020-08-21)
370,1,c0bz7h3es1ym0n5he0l4ntzop,172568,40,23,Left Winger,Jordan,Brown,J. Brown,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,7,2,100.0%,-,0,0,0.00,0.00,0,0,0,0,-,100.0%,33.3%,0.0%,1,VAL vs CAV,2020-08-16,7t877d5i442n1ar3pg35nz02c,15378,c0bz7h3es1ym0n5he0l4ntzop:2126228,VAL vs CAV (2020-08-16)
370,1,6v3jzhrpgs47rzoyw6b8lz6ui,507378,10,20,Left Midfielder,Max,Ferrari,M. Ferrari,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,7,4,75.0%,100.0%,0,0,0.00,0.00,0,0,0,0,-,0.0%,25.0%,-,0,PAC vs Y9,2020-08-19,7tas4i6lxq9imfed8t0627m6s,15380,6v3jzhrpgs47rzoyw6b8lz6ui:2126232,PAC vs Y9 (2020-08-19)
370,1,7yio8rqcy9vth90ps5f5j0s0l,243904,9,23,Left Back,Mateo,Restrepo,M. Restrepo,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,7,5,60.0%,-,0,0,0.02,0.00,0,0,0,0,-,-,-,-,0,HFX vs PAC,2020-08-15,7t269w4kohpnnx91dmg5bwis4,15380,7yio8rqcy9vth90ps5f5j0s0l:2126221,HFX vs PAC (2020-08-15)
370,1,dryx6vgko76wuqqr4g9pjl4ru,509902,10,19,Second Striker,Sean,Young,S. Young,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,7,3,66.7%,100.0%,0,0,0.00,0.05,0,1,1,1,100.0%,0.0%,100.0%,-,0,PAC vs Y9,2020-08-19,7tas4i6lxq9imfed8t0627m6s,15382,dryx6vgko76wuqqr4g9pjl4ru:2126232,PAC vs Y9 (2020-08-19)
379,1,am6blpv9h0wzsn8rjv1q0zpp1,173493,22,24,Centre Forward,Alejandro,Díaz Liceága,A. Díaz,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,6,5,100.0%,100.0%,0,0,0.00,0.00,0,0,0,0,-,-,0.0%,0.0%,0,PAC vs Y9,2020-08-19,7tas4i6lxq9imfed8t0627m6s,15382,am6blpv9h0wzsn8rjv1q0zpp1:2126232,PAC vs Y9 (2020-08-19)
379,1,8v158n3stjodma3bjlj4yg639,124576,20,30,Central Defender,Kareem,Moses,K. Moses,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,6,4,100.0%,-,0,0,0.00,0.05,0,1,1,0,0.0%,-,0.0%,0.0%,0,ATO vs EDM,2020-08-23,7tqr229an5mqpjp1qgvl7e0pg,16614,8v158n3stjodma3bjlj4yg639:2126243,ATO vs EDM (2020-08-23)
379,1,4g57cr61ps0y0w29dv3f5s3c9,199133,26,24,Central Midfielder,Mastanabal,Kacher,M. Kacher,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,6,3,66.7%,-,0,0,0.00,0.00,0,0,0,0,-,-,50.0%,0.0%,1,VAL vs CAV,2020-08-16,7t877d5i442n1ar3pg35nz02c,15381,4g57cr61ps0y0w29dv3f5s3c9:2126228,VAL vs CAV (2020-08-16)
379,1,6rsihixcpnuyulgk4giwpzvth,228121,12,25,Right Centre Back,Dominic,Samuel,D. Samuel,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,6,2,100.0%,-,0,0,0.00,0.00,0,0,0,0,-,0.0%,100.0%,-,1,FOR vs CAV,2020-08-14,7st0tt53e4ksjueglfgouulg4,15381,6rsihixcpnuyulgk4giwpzvth:2126218,FOR vs CAV (2020-08-14)
379,1,882vd5rnobx3xba2sb99k49gp,421823,15,20,Central Midfielder,Alessandro,Hojabrpour,A. Hojabrpour,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,6,3,33.3%,-,0,0,0.00,0.03,0,1,1,0,0.0%,100.0%,50.0%,0.0%,0,FOR vs PAC,2020-08-22,7to1ns52wkgk9irtdbwzdn2ms,15377,882vd5rnobx3xba2sb99k49gp:2126242,FOR vs PAC (2020-08-22)
379,1,5ep5673eihbif5vkbzctjj0x6,484651,10,25,Centre Attacking Midfielder,Omar,Kreim,O. Kreim,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,6,1,0.0%,-,0,0,0.00,0.00,0,0,0,0,-,50.0%,40.0%,-,0,HFX vs FOR,2020-08-20,7tg0hh0cm7hvex18ezv8bl4pg,15377,5ep5673eihbif5vkbzctjj0x6:2126238,HFX vs FOR (2020-08-20)
379,1,ekpuqpny9mue83orafcamp2i,490180,10,17,Centre Attacking Midfielder,Aribim,Pepple,A. Pepple,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,6,3,33.3%,100.0%,1,0,0.05,0.00,0,0,0,0,-,-,0.0%,-,0,FOR vs CAV,2020-08-14,7st0tt53e4ksjueglfgouulg4,15377,ekpuqpny9mue83orafcamp2i:2126218,FOR vs CAV (2020-08-14)
379,1,70nre4jhk68koi0istju9v9ey,501440,9,26,Defensive Midfielder,Ibrahima,Sanoh,I. Sanoh,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,6,2,50.0%,50.0%,0,0,0.01,0.79,1,1,1,1,100.0%,-,50.0%,50.0%,0,HFX vs PAC,2020-08-15,7t269w4kohpnnx91dmg5bwis4,15380,70nre4jhk68koi0istju9v9ey:2126221,HFX vs PAC (2020-08-15)
387,1,49rr75teem0kobuhr4cesh756,484653,10,20,Left Attacking Midfielder,Mohamed,Farsi,M. Farsi,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,5,3,66.7%,100.0%,0,0,0.02,0.07,0,1,0,0,0.0%,-,0.0%,-,0,FOR vs CAV,2020-08-14,7st0tt53e4ksjueglfgouulg4,15377,49rr75teem0kobuhr4cesh756:2126218,FOR vs CAV (2020-08-14)
388,1,ahyd5vf8f8cyoiefm8hsimzu1,204540,4,24,Centre Forward,João,Morelli Neto,João Morelli,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,4,3,33.3%,0.0%,0,0,0.00,0.00,0,0,0,0,-,-,100.0%,-,1,HFX vs FOR,2020-08-20,7tg0hh0cm7hvex18ezv8bl4pg,15377,ahyd5vf8f8cyoiefm8hsimzu1:2126238,HFX vs FOR (2020-08-20)
388,1,32fe58rlsvv1h3qthbhol08yy,481846,19,26,Centre Forward,Anthony,Novak,A. Novak,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,4,1,100.0%,-,0,0,0.00,0.11,0,2,2,1,50.0%,-,0.0%,0.0%,0,FOR vs PAC,2020-08-22,7to1ns52wkgk9irtdbwzdn2ms,15380,32fe58rlsvv1h3qthbhol08yy:2126242,FOR vs PAC (2020-08-22)
388,1,6f3bomrp6vjzdcasrvoq5c4x5,448292,5,23,Left Back,Fugo,Segawa,F. Segawa,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,4,1,100.0%,-,0,0,0.01,0.00,0,0,0,0,-,-,50.0%,-,0,Y9 vs VAL,2020-08-22,7tlbzq6emywjn0z9q1pwzwxsk,15378,6f3bomrp6vjzdcasrvoq5c4x5:2126241,Y9 vs VAL (2020-08-22)
391,1,6z58yyouaevipxrmrmorcz0no,509124,9,18,Central Midfielder,Isaiah,Johnston,I. Johnston,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,3,1,0.0%,-,0,0,0.00,0.00,0,0,0,0,-,100.0%,100.0%,-,1,PAC vs Y9,2020-08-19,7tas4i6lxq9imfed8t0627m6s,15380,6z58yyouaevipxrmrmorcz0no:2126232,PAC vs Y9 (2020-08-19)
392,1,6twhs1y8bihm7vc9dib8hgezt,224762,2,21,Right Back,Klaidi,Cela,K. Cela,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,2,1,0.0%,0.0%,0,0,0.00,0.00,0,0,0,0,-,-,0.0%,-,0,HFX vs FOR,2020-08-20,7tg0hh0cm7hvex18ezv8bl4pg,15376,6twhs1y8bihm7vc9dib8hgezt:2126238,HFX vs FOR (2020-08-20)
392,1,dvm23d66qze0kmrzxft68a0ru,483640,9,26,Defensive Midfielder,Matthew,Arnone,M. Arnone,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,2,1,100.0%,-,0,0,0.00,0.00,0,0,0,0,-,-,-,-,1,PAC vs Y9,2020-08-19,7tas4i6lxq9imfed8t0627m6s,15380,dvm23d66qze0kmrzxft68a0ru:2126232,PAC vs Y9 (2020-08-19)
392,1,3e7gd7j0811kh4ibwd2wfr84p,484575,16,29,Centre Attacking Midfielder,Maksym,Kowal,M. Kowal,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,2,2,0.0%,0.0%,0,0,0.00,0.00,0,0,0,0,-,0.0%,0.0%,0.0%,0,ATO vs EDM,2020-08-23,7tqr229an5mqpjp1qgvl7e0pg,6925,3e7gd7j0811kh4ibwd2wfr84p:2126243,ATO vs EDM (2020-08-23)
395,1,bwozu57m3yt2hypmbqe1hlbyt,210152,18,23,Centre Forward,Moses,Dyer,M. Dyer,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,1,0.0%,0.0%,0,0,0.00,0.00,0,0,0,0,-,-,0.0%,-,0,VAL vs CAV,2020-08-16,7t877d5i442n1ar3pg35nz02c,15381,bwozu57m3yt2hypmbqe1hlbyt:2126228,VAL vs CAV (2020-08-16)
395,1,6byiub7o0uwogoc24p79vx6ju,425685,3,18,Central Midfielder,Chance,Carter,C. Carter,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,1,100.0%,-,0,0,0.00,0.00,0,0,0,0,-,-,-,-,0,FOR vs EDM,2020-08-16,7t5b01x3jsqkkavibyn5aej2s,15377,6byiub7o0uwogoc24p79vx6ju:2126225,FOR vs EDM (2020-08-16)
395,1,41yxh6wtv2lrs3js0y2ir7svd,223135,1,25,Right Midfielder,Bruno,Zebie,B. Zebie,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,-,-,0,0,0.00,0.00,0,0,0,0,-,-,-,-,0,EDM vs CAV,2020-08-21,7tigxj35sgqjbet0qxe22v21g,6925,41yxh6wtv2lrs3js0y2ir7svd:2126240,EDM vs CAV (2020-08-21)
395,1,a6i4npit5smx1zcpgucou9y0a,510378,4,17,Second Striker,Lowell,Wright,L. Wright,York9,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,1,100.0%,100.0%,0,0,0.02,0.00,0,0,0,0,-,-,-,-,0,Y9 vs VAL,2020-08-22,7tlbzq6emywjn0z9q1pwzwxsk,15378,a6i4npit5smx1zcpgucou9y0a:2126241,Y9 vs VAL (2020-08-22)
